Unnamed: 0;tweet_id;text;science_related;scientific_claim;scientific_reference;scientific_context;text_clean
;362177441596321792;Caution! 3D Printers Could Cause Health Problems. Find out more here: http://t.co/BRAwvRgq28;1;1.0;0.0;0.0;['caution', 'printer', 'cause', 'health', 'problem', 'find', 'url']
;363172565365170176;MDLinx Blog: MDLinx Blog: Neuropsychological findings in pediatric maltreatment: relationship of PTSD,... http://t.co/sS24IDHCoD;1;0.0;1.0;1.0;['mdlinx', 'blog', 'mdlinx', 'blog', 'neuropsychological', 'finding', 'pediatric', 'maltreatment', 'relationship', 'ptsd', 'url']
;369662835972141056;65% of cats born with blue eyes are deaf.;1;1.0;0.0;0.0;['cat', 'bear', 'blue', 'eye', 'deaf']
;371197661439078400;@najdi_outsider @mayami2012 @mol7daa @ahlamm4 @bibi_dd 1. The study indicate that the brain atrophy is caused by stress not by religion;1;1.0;0.0;1.0;['user', 'USER', 'USER', 'USER', 'USER', 'study', 'indicate', 'brain', 'atrophy', 'cause', 'stress', 'religion']
;375481363668795392;Over thinking causes the mind to create negative scenarios and replay painful memories.;1;1.0;0.0;0.0;['thinking', 'cause', 'mind', 'create', 'negative', 'scenario', 'replay', 'painful', 'memory']
;375599373771898880;Sleep 'boosts brain cell numbers' http://t.co/5d9b6G1vob;1;1.0;1.0;1.0;['sleep', 'boost', 'brain', 'cell', 'number', 'url']
;378087292306337792;Versatile microRNAs Choke Off Cancer Blood Supply, Suppress Metastasis - Science Daily (press release) http://t.co/EFAfQCE57H;1;1.0;1.0;1.0;['versatile', 'microrna', 'choke', 'cancer', 'blood', 'supply', 'suppress', 'metastasis', 'science', 'daily', 'press', 'release', 'url']
;379218265500684288;“@UberFacts: During Medieval times, red hair was associated with intense sexual desire and moral degradation.” @EElise13;1;1.0;0.0;0.0;['USER', 'medieval', 'time', 'red', 'hair', 'associate', 'intense', 'sexual', 'desire', 'moral', 'degradation', 'USER']
;380341864903090176;"@billmaher What can ""we"" do Bill? All the gun laws in the fucking world won't stop mentally ill killers from killing people...";1;1.0;0.0;0.0;['USER', 'bill', 'gun', 'law', 'fucking', 'world', 'stop', 'ill', 'killer', 'kill', 'people']
;396940972694568960;Modeling precision treatment of breast cancer - looks great ! http://t.co/4XzfGlwAWn;1;0.0;1.0;1.0;['model', 'precision', 'treatment', 'breast', 'cancer', 'look', 'great', 'url']
;397206548943867905;@khushsundar Do u think legalising prostitution in all states will decrease sexual abusing. Pls give me s reply mam.;1;1.0;0.0;0.0;['USER', 'think', 'legalise', 'prostitution', 'state', 'decrease', 'sexual', 'abuse', 'reply', 'mam']
;402844901475618816;#Multiple #Births Cost Significantly More Than Single Births, Study Shows http://t.co/A0alATsStW;1;1.0;1.0;1.0;['HASHTAG', 'HASHTAG', 'cost', 'single', 'birth', 'study', 'show', 'url']
;403454747287359488;"""The existence of absolute poverty today points to the indifference of many in the rich world"" http://t.co/ktsjh6vn1Y via @prospect_uk";1;1.0;0.0;0.0;['existence', 'absolute', 'poverty', 'today', 'point', 'indifference', 'rich', 'world', 'url', 'USER']
;411247736525434880;Europa, a moon of Jupiter has a gigantic ocean beneath its icy surface which cracks and shoots water jets into space. http://t.co/rcLoSrZE0C;1;1.0;1.0;1.0;['moon', 'jupiter', 'gigantic', 'ocean', 'icy', 'surface', 'crack', 'shoot', 'water', 'jet', 'space', 'url']
;413527115230117888;A lucky find of a toe fossil unlocks a genetic encyclopedia for neanderthals http://t.co/gfjo79RuSv;1;1.0;1.0;1.0;['lucky', 'find', 'toe', 'fossil', 'unlock', 'genetic', 'encyclopedia', 'neanderthal', 'url']
;419047430718373888;.@GreenJournal study show this infection can increase risk of strokes and heart attacks http://t.co/OnPKAwpomh;1;1.0;1.0;1.0;['USER', 'study', 'infection', 'increase', 'risk', 'stroke', 'heart', 'attack', 'url']
;430698608137351168;Law leads to guilt,guilt leads to struggle,struggle leads to failure,failure leads to more guilt,guilt leads to more sin + hopelessness!;1;1.0;0.0;0.0;['law', 'lead', 'guiltguilt', 'lead', 'strugglestruggle', 'lead', 'failurefailure', 'lead', 'guiltguilt', 'lead', 'sin', 'hopelessness']
;431321021186969600;The Biology of Belief: Unleashing the Power of Consciousness, Matter, & Miracles by Bruce H. Lipton, who is a scientist turned mystic.;1;0.0;1.0;1.0;['biology', 'belief', 'unleash', 'power', 'consciousness', 'matter', 'miracle', 'bruce', 'lipton', 'scientist', 'turn', 'mystic']
;437737194787061760;WARNING! Bible reading can be habit forming and will cause loss of fear and anxiety. Side effects are joy, love, peace, and contentment!;1;1.0;0.0;0.0;['warn', 'bible', 'reading', 'habit', 'form', 'cause', 'loss', 'fear', 'anxiety', 'effect', 'joy', 'love', 'peace', 'contentment']
;438237164208279552;#TRAINhealth Research found improvement in sleep quality was linked w/ weight loss, meaning a flatter stomach could mean better sleep;1;1.0;0.0;1.0;['HASHTAG', 'research', 'find', 'improvement', 'sleep', 'quality', 'link', 'weight', 'loss', 'mean', 'flat', 'stomach', 'mean', 'well', 'sleep']
;442142644257320960;What the New HIV Breakthroughs Mean for the Future of the Disease | Healthy Living - Yahoo Shine http://t.co/f1qN57RHHO;1;0.0;1.0;1.0;['new', 'hiv', 'breakthrough', 'mean', 'future', 'disease', 'healthy', 'live', 'yahoo', 'shine', 'url']
;442207643893903360;Spice up your diet for greater fat loss: http://t.co/la5L94hm8p;1;1.0;1.0;1.0;['spice', 'diet', 'great', 'fat', 'loss', 'url']
;443670754178379777;What will digital life look like in a decade? Some predictions, from the optimistic to mind control http://t.co/q4F7Bice83;1;0.0;1.0;1.0;['digital', 'life', 'look', 'decade', 'prediction', 'optimistic', 'mind', 'control', 'url']
;444915993132142592;@nma08244 Small step for man, quantum leap for particle kind! http://t.co/aVhtJyxr1Y & http://t.co/YTULs3Xoc6 http://t.co/iXTn0CjehM;1;0.0;1.0;1.0;['USER', 'small', 'step', 'man', 'quantum', 'leap', 'particle', 'kind', 'url', 'url', 'url']
;445991077552865281;Determination leads to Success. Best day of my life #nowplaying;1;1.0;0.0;0.0;['determination', 'lead', 'success', 'good', 'day', 'life', 'HASHTAG']
;455624643052056576;Neurobiological Bases of Abnormal Aggression and Violent Behaviour http://t.co/NWDSQy95AT;1;0.0;1.0;1.0;['neurobiological', 'basis', 'abnormal', 'aggression', 'violent', 'behaviour', 'url']
;458622450537074688;Dark Skin May Be A Protector Against Cancer http://t.co/lrC8Rsuyqz;1;1.0;0.0;0.0;['dark', 'skin', 'protector', 'cancer', 'url']
;461827109309399040;LEED-certified buildings are often less energy-efficient than un-certified ones: http://t.co/DXj3ez07x7;1;1.0;0.0;1.0;['leedcertifie', 'building', 'energyefficient', 'uncertified', 'one']
;464696255738703872;5 Surprising Ways Social Media is Affecting Healthcare ~ Social Media Frontiers: http://t.co/IxuQ4hfxw5;1;1.0;0.0;0.0;['surprising', 'way', 'social', 'medium', 'affect', 'healthcare', 'social', 'medium', 'frontier', 'url']
;466216322750091264;#Beijing, #China sees significant increase of armed #police presence on streets http://t.co/HaTeA4kg08;1;1.0;0.0;0.0;['HASHTAG', 'HASHTAG', 'see', 'significant', 'increase', 'armed', 'HASHTAG', 'presence', 'street', 'url']
;466592730802429952;UK population is eating too much sugar, saturated fat and salt https://t.co/jqqJ8TBWGI;1;1.0;1.0;1.0;['population', 'eat', 'sugar', 'saturate', 'fat', 'salt', 'url']
;473924366242021376;@SenatorParker New York State must not set a precedent of passing laws that support quackery. Here's a great post: http://t.co/atM6hdDzMq;1;0.0;1.0;1.0;['USER', 'new', 'york', 'state', 'set', 'precedent', 'pass', 'law', 'support', 'quackery', 'here', 'great', 'post', 'url']
;483587157677064192;The who, what, when, where, and why of the @BloombergCities & @nesta_uk #Iteams research http://t.co/1tCfbw4QPI #innovation #publicsector;1;0.0;0.0;1.0;['USER', 'USER', 'HASHTAG', 'research', 'url', 'HASHTAG', 'HASHTAG']
;488042032825663488;🇺🇸 CBS: Census Data Show U.S. Doesn't Have Shortage of STEM Workers http://t.co/bhPpXhGcYI #WIUNION;1;1.0;1.0;1.0;['cbs', 'census', 'datum', 'shortage', 'stem', 'worker', 'url', 'HASHTAG']
;490727800832151552;"Adversity causes some men to break; others to break records.";1;1.0;0.0;0.0;['adversity', 'cause', 'man', 'break', 'break', 'record']
;496963334198292480;"""Take aspirin every day for 10 years and cut your chance of bowel/stomach cancer but increase your chance of a stroke or internal bleeding.""";1;1.0;0.0;0.0;['aspirin', 'day', 'year', 'cut', 'chance', 'bowelstomach', 'cancer', 'increase', 'chance', 'stroke', 'internal', 'bleeding']
;503669627851780096;A new study suggests that marijuana increases positivity and reduces the negativity in emotional processing.;1;1.0;0.0;1.0;['new', 'study', 'suggest', 'marijuana', 'increase', 'positivity', 'reduce', 'negativity', 'emotional', 'processing']
;504475144799399936;Overthinking leads to negative thoughts.;1;1.0;0.0;0.0;['overthinke', 'lead', 'negative', 'thought']
;504923849348378625;Furthermore, drinking more water alone actually aids in losing weight.;1;1.0;0.0;0.0;['drink', 'water', 'aid', 'lose', 'weight']
;505360614370586626;Desperate climate scam scientists explain away record high Antarctic sea ice extent as being caused by global warming http://t.co/WyqS6AzLIY;1;1.0;1.0;1.0;['desperate', 'climate', 'scam', 'scientist', 'explain', 'record', 'high', 'antarctic', 'sea', 'ice', 'extent', 'cause', 'global', 'warming', 'url']
;509058030869413888;What is the aggregate economic rate of return to foreign #aid? | Channing Arndt, Sam Jones, and Finn Tarp, WIDER http://t.co/xAikUtglDp;1;1.0;1.0;1.0;['aggregate', 'economic', 'rate', 'return', 'foreign', 'HASHTAG', 'channe', 'arndt', 'sam', 'jones', 'finn', 'tarp', 'wide', 'url']
;509873947156807680;Concussion 'breathalyser' proposed http://t.co/n7T5NeBAdV Published September 11, 2014 at 01:46AM;1;0.0;1.0;1.0;['concussion', 'breathalyser', 'propose', 'url', 'publish', 'september', '0146am']
;512605990953697280;This #ImplementationScience article describes an intervention program aimed at reducing late life depression symptom…/buff.ly/1tWWwz9;1;0.0;1.0;1.0;['HASHTAG', 'article', 'describe', 'intervention', 'program', 'aim', 'reduce', 'late', 'life', 'depression', 'symptombuffly1twwwz9']
;514933598982389760;also cancer is virtually incurable bc all cancers are different :);1;1.0;0.0;0.0;['cancer', 'incurable', 'cancer', 'different']
;521767676302356480;Is Ebola a health care system mishap?;1;1.0;0.0;0.0;['ebola', 'health', 'care', 'system', 'mishap']
;527823873799385088;Lupus Research Institute Awards $1-Million Grants to Discover What Causes Lupus http://t.co/aXopNmLyI7;1;0.0;0.0;1.0;['lupus', 'research', 'institute', 'awards', 'grant', 'discover', 'cause', 'lupus', 'url']
;531600924217999361;Did you know that what you eat can affect your productivity level? http://t.co/oiCH1IuAVO;1;1.0;1.0;1.0;['know', 'eat', 'affect', 'productivity', 'level', 'url']
;534563454095728640;Perfect teeth are a turn on;1;1.0;0.0;0.0;['perfect', 'tooth', 'turn']
;534584777257390081;A fifth of US high school students use tobacco, finds survey http://t.co/CDEj38byNb;1;1.0;1.0;1.0;['fifth', 'high', 'school', 'student', 'use', 'tobacco', 'find', 'survey', 'url']
;535871782910459904;Excessive drinking for women: 4 drinks on one occasion.. OEI!! Most Heavy Drinkers Are Not Alcoholics http://t.co/7pBOCFTpr8;1;1.0;1.0;1.0;['excessive', 'drinking', 'woman', 'drink', 'occasion', 'heavy', 'drinker', 'alcoholic', 'url']
;544215268353134595;Hearingloss occurs gradually with age, but could #Diabetes play a role?http://t.co/irLwmmbzxB http://t.co/4N0hqex5U1 RT;1;1.0;0.0;1.0;['hearingloss', 'occur', 'age', 'HASHTAG', 'play', 'roleurl', 'url']
;551868891665022977;Climate Change will Cause Irreversible Impacts If Action is Not Taken: IPCC ... - Nature World News http://t.co/2B9P2oZ3zG;1;1.0;1.0;1.0;['climate', 'change', 'cause', 'irreversible', 'impact', 'action', 'take', 'ipcc', 'nature', 'world', 'news', 'url']
;559050705374154752;.@Oprah Nuclear weapons are a real, deadly problem that entire popul. of world must deal with http://t.co/6SEM76ud2c #SaveFukuChildren;1;1.0;0.0;0.0;['USER', 'nuclear', 'weapon', 'deadly', 'problem', 'entire', 'popul', 'world', 'deal', 'url', 'HASHTAG']
;560029371470471168;The macroeconomic impact of micro-interventions is an important reason why poverty has persisted, despite ... http://t.co/GWfKI78PcY;1;1.0;0.0;0.0;['macroeconomic', 'impact', 'microintervention', 'important', 'reason', 'poverty', 'persist', 'url']
;562411971963015168;Big Data, Big Obstacles: Towards a social science of #bigdata. TY @daltonconley et al. http://t.co/6nP0fiAz1j … @data_society;1;0.0;1.0;1.0;['big', 'datum', 'big', 'obstacle', 'social', 'science', 'HASHTAG', 'USER', 'url', 'USER']
;567527141903187968;Why Depression Is Underreported In Men http://t.co/wjMzvnOegD;1;1.0;1.0;1.0;['depression', 'underreporte', 'man', 'url']
;568800068360282112;The House science committee anti-NSF witch hunt is now demanding information on grants in the physical sciences. http://t.co/2tfH4XUeLk;1;0.0;0.0;1.0;['house', 'science', 'committee', 'antinsf', 'witch', 'hunt', 'demand', 'information', 'grant', 'physical', 'science', 'url']
;570597474072727552;Coping with levels of explanation in the behavioral sciences https://t.co/C2p0fms0iw;1;0.0;1.0;1.0;['cop', 'level', 'explanation', 'behavioral', 'science', 'url']
;572172464580517889;Check out B HEALING STONE & MAGNET PILLOW (THERPIC)HELPS STOP PAIN IN THE BODY http://t.co/3V9oG2aeHV via @eBay;1;1.0;0.0;0.0;['check', 'heal', 'stone', 'magnet', 'pillow', 'therpichelp', 'stop', 'pain', 'body', 'url', 'USER']
;573496486501154816;Diabetes Research and New Registry Aim to Improve Outcomes http://t.co/7bHFBRepxv #NCDR;1;0.0;1.0;1.0;['diabete', 'research', 'new', 'registry', 'aim', 'improve', 'outcome', 'url', 'HASHTAG']
;575080590958964736;Psychedelic drug use could reduce psychological distress, suicidal thinking #science http://t.co/Ft1kMPSZaC http://t.co/0VFGsmv3d6;1;1.0;1.0;1.0;['psychedelic', 'drug', 'use', 'reduce', 'psychological', 'distress', 'suicidal', 'thinking', 'HASHTAG', 'url', 'url']
;576144390755786753;Cassini confirms hydrothermal activity in ocean on Saturn's moon: Brooks HaysWASHINGTON, March 12 (UPI) -- NAS... http://t.co/JfyHeHtLCP;1;1.0;1.0;1.0;['cassini', 'confirm', 'hydrothermal', 'activity', 'ocean', 'saturn', 'moon', 'brooks', 'hayswashington', 'march', 'upi', 'nas', 'url']
;577264538376151040;People with sight loss can face at least 25% higher costs for everyday living, says new study http://t.co/c7wfVnwQ1Y;1;1.0;1.0;1.0;['people', 'sight', 'loss', 'face', 'high', 'cost', 'everyday', 'living', 'say', 'new', 'study', 'url']
;578540328224845824;"via @medical_xpress A new in vitro (test tube) study, ""Dietary functional benefits of Bartlet... http://t.co/Qv1C1GjQin #UFO4UBlogHealth";1;0.0;1.0;1.0;['USER', 'new', 'test', 'tube', 'study', 'dietary', 'functional', 'benefit', 'bartlet', 'url', 'HASHTAG']
;580972622399291392;European Union and Turkey in the Post Arab Spring Era: Mapping Strategic Interests in the Turbulent Neighborhood: http://t.co/sKWSmSL9QI;1;0.0;1.0;1.0;['european', 'union', 'turkey', 'post', 'arab', 'spring', 'era', 'map', 'strategic', 'interest', 'turbulent', 'neighborhood', 'url']
;586476458907959296;Companies report 48% increase in attempted cyber security breaches http://t.co/wUdCJb7y8v #DGInsights #cybersecurity http://t.co/a38n3hZg70;1;1.0;0.0;0.0;['company', 'report', 'increase', 'attempt', 'cyber', 'security', 'breach', 'url', 'HASHTAG', 'HASHTAG', 'url']
;586896526837972992;Study: Shifts in electricity generation spur net job growth, but coal jobs decline - via @DukeU http://t.co/AXGmKUPata;1;1.0;1.0;1.0;['study', 'shift', 'electricity', 'generation', 'spur', 'net', 'job', 'growth', 'coal', 'job', 'decline', 'USER', 'url']
;589534492395704320;coumadin decreased sex drive men http://t.co/zfRNn4MMc6;1;1.0;0.0;0.0;['coumadin', 'decrease', 'sex', 'drive', 'man', 'url']
;596312357640474624;Can organic feed the world? http://t.co/8YJnht4Fi7;1;1.0;1.0;1.0;['organic', 'feed', 'world', 'url']
;597534145808605184;More Sex Doesn’t Lead To More Happiness, Reveals New Study. Surprised? – Tech Times http://t.co/jtKodFKWmV;1;1.0;0.0;0.0;['sex', 'lead', 'happiness', 'reveal', 'new', 'study', 'surprise', 'tech', 'time', 'url']
;599179022552145920;3mo after #DressGate, 3 research teams explore the science behind the #blueandblack / #whiteandgold dress http://t.co/7FwbJg0RpG @nytimes;1;0.0;1.0;1.0;['HASHTAG', 'research', 'team', 'explore', 'science', 'HASHTAG', 'HASHTAG', 'dress', 'url', 'USER']
;601024654765985792;#MSGDonated4Million to support the research of Thalassemia & AIDS cure;1;0.0;0.0;1.0;['HASHTAG', 'support', 'research', 'thalassemia', 'aids', 'cure']
;602178954267525122;#PhysicalActivity is imp at every age, esp bc it can help strengthen bones & muscles & prevent falls. #ActiveAgeing http://t.co/B7gXec7gCG;1;1.0;0.0;0.0;['HASHTAG', 'imp', 'age', 'esp', 'help', 'strengthen', 'bone', 'muscle', 'prevent', 'fall', 'HASHTAG', 'url']
;605701936592109568;'Virgin-born' sawfish are a first in the wild http://t.co/Y2FfBiJtCe http://t.co/IWS4Cpp2au;1;1.0;1.0;1.0;['virginborn', 'sawfish', 'wild', 'url', 'url']
;610995064030953472;Beauty Tips : Blood Sugar Support Cardiovascular Health Dietary Supplement (6 Bottles) http://t.co/bp6W50L2yX #892;1;1.0;0.0;0.0;['beauty', 'tip', 'blood', 'sugar', 'support', 'cardiovascular', 'health', 'dietary', 'supplement', 'bottle', 'url', 'HASHTAG']
;611615660393799680;Near-fasting for 5 days a month reduces body fat, study finds (w/link): http://t.co/aTs1ZzTJKZ http://t.co/hhZDyVEPCy;1;1.0;1.0;1.0;['nearfaste', 'day', 'month', 'reduce', 'body', 'fat', 'study', 'find', 'wlink', 'url', 'url']
;614254522320334852;Treatment of #MetastaticColorectalCancer: focus on #panitumumab: http://t.co/COfHoJfk63 http://t.co/rmP7WnSmMy;1;0.0;1.0;1.0;['treatment', 'HASHTAG', 'focus', 'HASHTAG', 'url', 'url']
;617298758997381120;Pain changes people;1;1.0;0.0;0.0;['pain', 'change', 'people']
;618440645691113473;The earth sciences examine the structure and composition of our planet http://t.co/jMUTEs8dUv;1;1.0;0.0;1.0;['earth', 'science', 'examine', 'structure', 'composition', 'planet', 'url']
;621383456921141252;The carbon footprint of a glass of milk has shrunk by 2/3 in the last 50 years due to improved health, nutrition, and genetics #JAM2015;1;1.0;0.0;0.0;['carbon', 'footprint', 'glass', 'milk', 'shrink', 'year', 'improved', 'health', 'nutrition', 'genetic', 'HASHTAG']
;626275995646062592;#Deals : New Improved Unique Color Therapy Lamps Light Promotes Wellness Health http://t.co/NJTKhFgizu #Beauty … http://t.co/u65daPcbA6;1;1.0;0.0;0.0;['HASHTAG', 'new', 'improve', 'unique', 'color', 'therapy', 'lamp', 'light', 'promote', 'wellness', 'health', 'url', 'HASHTAG', 'url']
;628264846497292288;"""The brain is extraordinarily good at alerting us to threats"". http://t.co/mfqFaO0Wpn";1;1.0;1.0;1.0;['brain', 'good', 'alert', 'threat', 'url']
;628611128260608000;Why might women feel temperature differently to men?: Why might women feel temperature differently to men? http://t.co/vXGjFO55aw;1;1.0;1.0;1.0;['woman', 'feel', 'temperature', 'man', 'woman', 'feel', 'temperature', 'man', 'url']
;631725730326552576;Weed: Good for the Bones? YES! by Stephanie Pappas, Live Science Contributor http://t.co/L4pERvnmmo http://t.co/pPBGZwZLBG;1;1.0;1.0;1.0;['weed', 'good', 'bone', 'stephanie', 'pappa', 'live', 'science', 'contributor', 'url', 'url']
;631828683704172545;Farting helps reduce high blood pressure and is good for your health. Isn’t it funny and healthy?  http://t.co/aiAnQvFfiW #physio #herts;1;1.0;0.0;0.0;['fart', 'help', 'reduce', 'high', 'blood', 'pressure', 'good', 'health', 'funny', 'healthy', 'url', 'HASHTAG', 'HASHTAG']
;635545969057222656;#ClimateChange & rising temps increase #health #risks in several ways: http://t.co/k83V1EJCHU #climateaction http://t.co/MOzNKxzGmS;1;1.0;1.0;1.0;['HASHTAG', 'rise', 'temp', 'increase', 'HASHTAG', 'HASHTAG', 'way', 'url', 'HASHTAG', 'url']
;647419303193501699;Understanding public perceptions of risk regarding outdoor pet cats to inform #conservation action: #AcceptedArticle http://t.co/l5F4yfEVs6;1;0.0;1.0;1.0;['understand', 'public', 'perception', 'risk', 'outdoor', 'pet', 'cat', 'inform', 'HASHTAG', 'action', 'HASHTAG', 'url']
;650847249174433793;The happier you are, the less sleep you require to function in everyday life. Sadness increases the urge to sleep more.;1;1.0;0.0;0.0;['happy', 'sleep', 'require', 'function', 'everyday', 'life', 'sadness', 'increase', 'urge', 'sleep']
;653391282455232513;High school does, in fact ,change people.;1;1.0;0.0;0.0;['high', 'school', 'fact', 'change', 'people']
;660967121766125568;#EurekaMag Development of monozoic forms of Echinococcus granulosus during in vitro culture https://t.co/vJ0jFgS586;1;0.0;1.0;1.0;['HASHTAG', 'development', 'monozoic', 'form', 'echinococcus', 'granulosus', 'culture', 'url']
;661310677206855680;George #Boole Boolean logic inventor b OTD 1815: his Cork plaque https://t.co/y20LI0xGyQ #Boole200 @georgeboole200 https://t.co/3Ufu08KrrW;1;0.0;0.0;1.0;['george', 'HASHTAG', 'boolean', 'logic', 'inventor', 'otd', 'cork', 'plaque', 'url', 'HASHTAG', 'USER', 'url']
;662067619055341569;#EurekaMag Culture of Schistosoma haematobium and the effects of immune sera in vitro https://t.co/fBCbuazCgI;1;0.0;1.0;1.0;['HASHTAG', 'culture', 'schistosoma', 'haematobium', 'effect', 'immune', 'sera', 'url']
;662527981668007936;#EurekaMag Consumption and fate of aflatoxin B1 by lactating cows https://t.co/uhkkIHRBkN;1;0.0;1.0;1.0;['HASHTAG', 'consumption', 'fate', 'aflatoxin', 'lactate', 'cow', 'url']
;666597421250580480;PTSD Twice As Likely For... https://t.co/zjwenFdkb2 #conscioushealthsolutions #health;1;0.0;1.0;1.0;['ptsd', 'likely', 'url', 'HASHTAG', 'HASHTAG']
;668789221910441984;Study finds less than 6% of Earth's modern groundwater is renewable within a human lifetime -- Earth Changes -- https://t.co/bAXoUJvjW4;1;1.0;1.0;1.0;['study', 'find', 'earth', 'modern', 'groundwater', 'renewable', 'human', 'lifetime', 'earth', 'change', 'url']
;673022776182112257;The low sun angle and the reflective surface of the fresh snow slowing the melting process of the snowpack #ndwx https://t.co/tIG2TYSw91;1;1.0;0.0;0.0;['low', 'sun', 'angle', 'reflective', 'surface', 'fresh', 'snow', 'slow', 'melting', 'process', 'snowpack', 'HASHTAG', 'url']
;674730542529687552;How will #climatechange affect food security? https://t.co/Ns7eyq9Pn5 #COP21 https://t.co/eleF4SDNdM;1;1.0;1.0;1.0;['HASHTAG', 'affect', 'food', 'security', 'url', 'HASHTAG', 'url']
;676125881681727488;VIDEO: Dr. Keith Flaherty talks about the genetics of cancer, #targetedtherapy, #clinicaltrials, precision medicine https://t.co/oFjd4YEEZe;1;0.0;0.0;1.0;['video', 'keith', 'flaherty', 'talk', 'genetic', 'cancer', 'HASHTAG', 'HASHTAG', 'precision', 'medicine', 'url']
;679003730923122688;Speaking of galaxies, the Milky Way is now visible in @ESA/@NASA SOHO/LASCO images https://t.co/4iHU09D3yg https://t.co/WQXD6DUtvR;1;1.0;1.0;1.0;['speak', 'galaxy', 'milky', 'way', 'visible', 'USERUSER', 'soholasco', 'image', 'url', 'url']
;679303205356965888;mActive study uses personalized texts, pedometers, and smartphones to increase physical activity https://t.co/PuAQlBvECi #activitytracker …;1;1.0;1.0;1.0;['mactive', 'study', 'use', 'personalized', 'text', 'pedometer', 'smartphone', 'increase', 'physical', 'activity', 'url', 'HASHTAG']
;683181686679552001;PROOF That Gun Bans Increase Murder Rates https://t.co/ogYX8lB3xN... https://t.co/Fcq5UNTRhH|mM;1;1.0;0.0;0.0;['proof', 'gun', 'ban', 'increase', 'murder', 'rate', 'url', 'url']
;683858206930505728;#EurekaMag Thirteenth Swedish Weed Conference, 1972 https://t.co/tSYYKvd2Sj;1;0.0;1.0;1.0;['HASHTAG', 'thirteenth', 'swedish', 'weed', 'conference', 'url']
;684046522799894529;#EurekaMag Thematic roles in aphasia Conceptual knowledge and linguistic assignment https://t.co/10js6q7W2d;1;0.0;1.0;1.0;['HASHTAG', 'thematic', 'role', 'aphasia', 'conceptual', 'knowledge', 'linguistic', 'assignment', 'url']
;684857088103727104;Bayes Theorem:What's the big deal? https://t.co/C1maXnHEUN https://t.co/XTHSiSjzHY;1;0.0;1.0;1.0;['bayes', 'theoremwhat', 'big', 'deal', 'url', 'url']
;685064182602018816;Upright positions in the first stage of labour reduces the duration of labour and the risk of C-section https://t.co/Xua1F6CqUz;1;1.0;1.0;1.0;['upright', 'position', 'stage', 'labour', 'reduce', 'duration', 'labour', 'risk', 'csection', 'url']
;685152147202293760;Hard work NEVER fails, start working, stop complaining. If you work for it, you'll appreciate it! 💯;1;1.0;0.0;0.0;['hard', 'work', 'fail', 'start', 'work', 'stop', 'complain', 'work', 'appreciate']
;685469159430336512;#EurekaMag The eclosion hormone its release by the brain and its action on the central nervous system of silk moths https://t.co/KxuniG4ewC;1;1.0;1.0;1.0;['HASHTAG', 'eclosion', 'hormone', 'release', 'brain', 'action', 'central', 'nervous', 'system', 'silk', 'moth', 'url']
;685644296754565120;#EurekaMag Cucumber mosaic virus-associated RNA 5 II. in vitro translation in a wheat germ protein-synthesis system https://t.co/A6WamUnKXP;1;0.0;1.0;1.0;['HASHTAG', 'cucumber', 'mosaic', 'virusassociate', 'rna', 'translation', 'wheat', 'germ', 'proteinsynthesis', 'system', 'url']
;686166231758442496;#Severe fibromyalgia symptoms linked to obesity, weight gain - https://t.co/NZG7iqYpas https://t.co/rnTKnmhL2V;1;1.0;0.0;0.0;['HASHTAG', 'fibromyalgia', 'symptom', 'link', 'obesity', 'weight', 'gain', 'url', 'url']
;686914667562704896;#EurekaMag Chromosome relationships between Lolium and Festuca (Gramineae) https://t.co/cDdkYLazpP;1;0.0;1.0;1.0;['HASHTAG', 'chromosome', 'relationship', 'lolium', 'festuca', 'gramineae', 'url']
;688865694222401537;#EurekaMag Binding of vitamin B12-rat transcobalamin II and free vitamin B12 to plasma membranes isolated from rat… https://t.co/LFEIM7JaJB;1;0.0;1.0;1.0;['HASHTAG', 'bind', 'vitamin', 'b12rat', 'transcobalamin', 'free', 'vitamin', 'b12', 'plasma', 'membrane', 'isolate', 'rat', 'url']
;689938236442087424;Did you know that #HighBloodPressure causes #ErectileDysfunction? #menshealth https://t.co/uCUE9RKgUO https://t.co/nkrP6hsLMl;1;1.0;0.0;0.0;['know', 'HASHTAG', 'cause', 'HASHTAG', 'HASHTAG', 'url', 'url']
;690681618109870082;#EurekaMag Influence of dietary protein on susceptibility to alert downer syndrome https://t.co/WbFOCqvmY9;1;1.0;1.0;1.0;['HASHTAG', 'influence', 'dietary', 'protein', 'susceptibility', 'alert', 'downer', 'syndrome', 'url']
;691530977256943616;#EurekaMag In vitro translation of the long-lived messenger ribonucleic acid of dry seeds https://t.co/hwyHPiOoV8;1;0.0;1.0;1.0;['HASHTAG', 'translation', 'longlived', 'messenger', 'ribonucleic', 'acid', 'dry', 'seed', 'url']
;697437874304581633;Interesting work being done in Boston to identify the ways cancers develop: https://t.co/b09uqZ2dJ1. #beatcancer #melanoma;1;0.0;1.0;1.0;['interesting', 'work', 'boston', 'identify', 'way', 'cancer', 'develop', 'url', 'HASHTAG', 'HASHTAG']
;699396541967134721;A good pass often leads to a good shot. The extra pass often leads to a great shot. #Selfless #Assist;1;1.0;0.0;0.0;['good', 'pass', 'lead', 'good', 'shot', 'extra', 'pass', 'lead', 'great', 'shot', 'HASHTAG', 'HASHTAG']
